Time,x(t),dx(t),ddx(t)
27.06353177,-0.030630172,-0.095775685,0.03063005
27.11355678,-0.039738289,-0.105715848,0.039738137
27.16358179,-0.040505673,-0.093302164,0.040505541
27.2136068,-0.044029378,-0.088955537,0.044029258
27.26363182,-0.048878087,-0.087457893,0.048877948
27.31365683,-0.054441885,-0.086902375,0.054441761
27.36368184,-0.052467202,-0.075119958,0.052467077
27.41370685,-0.050244395,-0.064778363,0.050244285
27.46373187,-0.067587805,-0.078676222,0.067587696
27.51375688,-0.075276701,-0.079239559,0.075276546
27.56378189,-0.06573983,-0.062609571,0.065739724
27.6138069,-0.084642141,-0.072898092,0.084642002
27.66383192,-0.066524237,-0.05173267,0.066524126
27.71385693,-0.078015589,-0.054635735,0.0780155
27.76388194,-0.099996721,-0.062820362,0.099996563
27.81390695,-0.091132208,-0.051082074,0.091132095
27.86393197,-0.087623324,-0.043507256,0.087623233
27.91395698,-0.094820076,-0.041306441,0.094819949
27.96398199,-0.105677502,-0.039875619,0.105677415
28.014007,-0.082167992,-0.02639222,0.082167894
28.06403202,-0.11031636,-0.02943686,0.110316251
28.11405703,-0.09381548,-0.020068608,0.093815436
28.16408204,-0.106635687,-0.017287003,0.106635574
28.21410705,-0.094105685,-0.01045927,0.094105628
28.26413207,-0.117650357,-0.007145977,0.117650264
28.31415708,-0.100561448,-0.001069971,0.100561371
28.36418209,-0.087408372,0.003444398,0.087408351
28.4142071,-0.105201805,0.009431286,0.105201722
28.46423212,-0.112902017,0.015845368,0.112901971
28.51425713,-0.110849206,0.02125649,0.11084917
28.56428214,-0.098918685,0.02415312,0.09891863
28.61430715,-0.104534591,0.031138743,0.10453459
28.66433217,-0.091112072,0.032182095,0.091112031
28.71435718,-0.098838797,0.040577412,0.098838778
28.76438219,-0.094602634,0.044489196,0.094602658
28.8144072,-0.063253114,0.033706833,0.063253097
28.86443222,-0.077885997,0.04664861,0.077886016
28.91445723,-0.085588254,0.057264051,0.085588252
28.96448224,-0.082270933,0.061214139,0.082270942
29.01450725,-0.077596721,0.064005656,0.077596776
29.06453227,-0.075181752,0.06861126,0.075181761
29.11455728,-0.079599201,0.080296785,0.079599251
29.16458229,-0.069735758,0.077765965,0.069735803
29.2146073,-0.048696132,0.060096987,0.04869616
29.26463232,-0.071103269,0.097323533,0.07110336
29.31465733,-0.044808894,0.068253592,0.044808931
29.36468234,-0.055972177,0.095330142,0.055972252
29.41470735,-0.039364397,0.07544881,0.039364469
29.46473237,-0.048130843,0.104709087,0.048130919
29.51475738,-0.036454815,0.091050221,0.036454906
29.56478239,-0.034026418,0.099078103,0.034026501
29.6148074,-0.02240291,0.077678784,0.022402983
29.66483242,-0.024756707,0.105372264,0.024756826
29.71485743,-0.018888626,0.103369636,0.018888725
29.76488244,-0.013960402,0.106195466,0.013960518
29.81490745,-0.008902903,0.110102017,0.008903021
29.86493247,-0.003147739,0.10263407,0.003147853
29.91495748,0.001912297,0.098737337,-0.00191218
29.96498249,0.006427369,0.092477872,-0.00642726
30.0150075,0.011485625,0.095724716,-0.011485508
30.06503252,0.019064156,0.111433826,-0.019064019
30.11505753,0.020122665,0.090212753,-0.020122547
30.16508254,0.021908383,0.079318049,-0.021908281
30.21510755,0.028558273,0.086317527,-0.028558154
30.26513257,0.038645303,0.0997725,-0.038645162
30.31515758,0.039850853,0.089341461,-0.039850739
30.36518259,0.048410567,0.095399609,-0.048410418
30.4152076,0.040071556,0.070048936,-0.040071455
30.46523262,0.038180825,0.059614605,-0.03818073
30.51525763,0.060135585,0.084293927,-0.060135443
30.56528264,0.068913052,0.08703892,-0.06891293
30.61530765,0.05512033,0.062882273,-0.055120211
30.66533267,0.07390163,0.076252961,-0.0739015
30.71535768,0.082520299,0.077034733,-0.082520166
30.76538269,0.077059226,0.065038764,-0.077059089
30.8154077,0.087481483,0.066639371,-0.087481373
30.86543272,0.084790933,0.058127719,-0.084790796
30.91545773,0.083694791,0.051421026,-0.083694678
30.96548274,0.095753009,0.052422854,-0.09575292
31.01550775,0.108167937,0.052368706,-0.108167785
31.06553277,0.087702898,0.037168759,-0.087702816
31.11555778,0.093905428,0.034366662,-0.093905318
31.16558279,0.08680631,0.026929059,-0.086806215
31.2156078,0.099242672,0.02542344,-0.099242617
31.26563282,0.097309332,0.019802224,-0.097309224
31.31565783,0.111291812,0.016903385,-0.111291733
31.36568284,0.114620464,0.011582201,-0.114620381
31.41570785,0.108691095,0.005513343,-0.108691001
31.46573287,0.111441411,7.32E-05,-0.111441373
31.51575788,0.093656771,-0.004627461,-0.093656695
31.56578289,0.090797661,-0.009054541,-0.090797615
31.6158079,0.104115045,-0.01567354,-0.104115023
31.66583292,0.099079691,-0.020027062,-0.099079628
31.71585793,0.117302377,-0.029885829,-0.117302363
31.76588294,0.077867964,-0.02404419,-0.077867928
31.81590795,0.100654472,-0.036686858,-0.100654443
31.86593297,0.098540433,-0.041609237,-0.098540459
31.91595798,0.083934414,-0.04050031,-0.083934385
31.96598299,0.079983437,-0.043652972,-0.079983447
32.016008,0.083105568,-0.050908881,-0.08310557
32.06603302,0.069610635,-0.047586811,-0.069610634
32.11605803,0.092037128,-0.069918956,-0.092037182
32.16608304,0.098022069,-0.082511577,-0.098022075
32.21610805,0.071313369,-0.066397858,-0.071313403
32.26613307,0.06580887,-0.067724654,-0.065808917
32.31615808,0.05786758,-0.065841886,-0.057867605
32.36618309,0.055849664,-0.07034966,-0.055849725
32.4162081,0.055236095,-0.077211677,-0.055236136
32.46623312,0.061109894,-0.09514041,-0.06110996
32.51625813,0.066238328,-0.115439311,-0.066238451
32.56628314,0.042460657,-0.08340317,-0.042460713
32.61630815,0.037498325,-0.083771761,-0.037498404
32.66633317,0.03229019,-0.083041579,-0.03229026
32.71635818,0.033247223,-0.100049596,-0.033247311
32.76638319,0.027915147,-0.100551037,-0.027915257
32.8164082,0.022314772,-0.099426301,-0.022314862
32.86643322,0.016380488,-0.094997387,-0.016380589
32.91645823,0.013800912,-0.113759277,-0.013801034
32.96648324,0.007671219,-0.108320185,-0.007671335
33.01650825,0.002236112,-0.10813057,-0.002236237
33.06653327,-0.003069869,-0.10457148,0.00306975
33.11655828,-0.007847398,-0.098659328,0.007847279
33.16658329,-0.012086524,-0.092883708,0.012086411
33.2166083,-0.018939542,-0.104422728,0.018939409
33.26663332,-0.023915448,-0.10239467,0.023915318
33.31665833,-0.029406493,-0.102467313,0.029406356
33.36668334,-0.027535431,-0.080521345,0.027535319
33.41670835,-0.038642387,-0.096882072,0.038642263
33.46673337,-0.040716331,-0.088885849,0.040716196
33.51675838,-0.042457212,-0.081637722,0.042457095
33.56678339,-0.054676362,-0.093403599,0.054676222
33.6168084,-0.056233185,-0.085900702,0.056233043
33.66683342,-0.073389856,-0.100730532,0.073389713
33.71685843,-0.066479973,-0.082264873,0.066479824
33.76688344,-0.065253272,-0.072959703,0.065253148
33.81690845,-0.070160008,-0.070960876,0.070159898
33.86693347,-0.065704454,-0.060120459,0.065704331
33.91695848,-0.087307202,-0.072208096,0.087307081
33.96698349,-0.083403339,-0.062226942,0.083403202
34.0170085,-0.086554227,-0.058074951,0.086554099
34.06703352,-0.07727463,-0.046420363,0.077274557
34.11705853,-0.095897783,-0.051264524,0.095897641
34.16708354,-0.082700085,-0.039024379,0.082699998
34.21710855,-0.088106253,-0.036306483,0.088106153
34.26713357,-0.096270602,-0.034146374,0.096270488
34.31715858,-0.091030762,-0.027246383,0.091030702
34.36718359,-0.090208356,-0.022151833,0.090208252
34.4172086,-0.098554728,-0.019033074,0.098554647
34.46723362,-0.109972283,-0.01558144,0.109972213
34.51725863,-0.109459174,-0.009957834,0.10945907
34.56728364,-0.10792859,-0.004394938,0.107928542
34.61730865,-0.105782176,0.000986627,0.10578209
34.66733367,-0.095914767,0.005699399,0.095914708
34.71735868,-0.111518638,0.012246417,0.111518629
34.76738369,-0.082312538,0.01323303,0.08231248
34.8174087,-0.102957783,0.021882979,0.10295776
34.86743372,-0.105708129,0.028058595,0.105708084
34.91745873,-0.095221324,0.030447086,0.095221286
34.96748374,-0.087611593,0.032927433,0.087611607
35.01750875,-0.092196592,0.040019663,0.092196555
35.06753377,-0.083565364,0.041355728,0.083565364
35.11755878,-0.092593409,0.051741511,0.092593417
35.16758379,-0.093579104,0.058617498,0.093579092
35.2176088,-0.086403381,0.060340993,0.086403421
35.26763382,-0.082803239,0.064217845,0.08280324
35.31765883,-0.082344301,0.070731063,0.082344328
35.36768384,-0.079549769,0.075563103,0.079549834
35.41770885,-0.064162519,0.067363034,0.064162538
35.46773387,-0.055711992,0.064680168,0.055712042
35.51775888,-0.063654365,0.081845394,0.063654408
35.56778389,-0.063223664,0.090268,0.06322372
35.6178089,-0.045185023,0.07191629,0.045185096
35.66783392,-0.049670689,0.088602936,0.049670744
35.71785893,-0.049931943,0.100548868,0.049932032
35.76788394,-0.03982572,0.091407472,0.039825799
35.81790895,-0.041038243,0.108740788,0.041038332
35.86793397,-0.034971497,0.108857927,0.034971613
35.91795898,-0.025539167,0.095688704,0.025539251
35.96798399,-0.020331828,0.0950208,0.020331925
36.018009,-0.015584678,0.096101874,0.015584783
36.06803402,-0.01129952,0.101615621,0.011299624
36.11805903,-0.005403253,0.088878934,0.005403354
36.16808404,-0.000932234,0.087173069,0.000932331
36.21810905,0.003065731,0.077906029,-0.00306564
36.26813407,0.008983372,0.10026649,-0.008983252
36.31815908,0.016873126,0.120272287,-0.016872977
36.36818409,0.01521286,0.079355842,-0.01521276
36.4182091,0.023483489,0.096198807,-0.023483365
36.46823412,0.028177938,0.09461371,-0.028177809
36.51825913,0.033082519,0.09367745,-0.033082399
36.56828414,0.043122473,0.105054278,-0.043122318
36.61830915,0.039113034,0.083182375,-0.039112915
36.66833417,0.03820534,0.071704235,-0.038205239
36.71835918,0.04906138,0.081924525,-0.049061247
36.76838419,0.052347434,0.078248959,-0.052347322
36.8184092,0.046782459,0.062882103,-0.046782351
36.86843422,0.065763842,0.079737088,-0.065763706
36.91845923,0.059934638,0.065681411,-0.059934547
36.96848424,0.071045345,0.070435821,-0.071045204
37.01850925,0.072377625,0.064910959,-0.072377515
37.06853427,0.069958933,0.056693531,-0.069958819
37.11855928,0.088709265,0.06481725,-0.088709124
37.16858429,0.081955343,0.053810604,-0.081955257
37.2186093,0.087464165,0.051360198,-0.087464031
37.26863432,0.094682253,0.049405802,-0.094682143
37.31865933,0.094303725,0.043354168,-0.094303624
37.36868434,0.095009721,0.038046191,-0.0950096
37.41870935,0.087546279,0.030071431,-0.087546212
37.46873437,0.086148373,0.024850721,-0.086148272
37.51875938,0.099756335,0.023443077,-0.099756243
37.56878439,0.089691557,0.016394361,-0.089691512
37.6188094,0.107966258,0.014199253,-0.107966148
37.66883442,0.099250319,0.008030948,-0.099250265
37.71885943,0.107374146,0.003299054,-0.10737406
37.76888444,0.090919944,-0.001755867,-0.090919879
37.81890945,0.089154207,-0.006191417,-0.089154192
37.86893447,0.116979966,-0.014029399,-0.116979878
37.91895948,0.097951473,-0.016752017,-0.09795144
37.96898449,0.107454776,-0.023962402,-0.107454737
38.0190095,0.08351207,-0.023061846,-0.083512029
38.06903452,0.093066644,-0.030785528,-0.093066649
38.11905953,0.106325099,-0.041176602,-0.106325052
38.16908454,0.077718438,-0.034661253,-0.077718429
38.21910955,0.110433614,-0.056031926,-0.110433636
38.26913457,0.089342545,-0.051101953,-0.089342526
38.31915958,0.077997557,-0.049948336,-0.077997583
38.36918459,0.085018602,-0.06064552,-0.085018602
38.4192096,0.087868756,-0.069562225,-0.087868773
38.46923462,0.069602689,-0.061004454,-0.069602745
38.51925963,0.067504967,-0.065416216,-0.06750498
38.56928464,0.070559984,-0.075576196,-0.070560036
38.61930965,0.068084406,-0.080658816,-0.068084451
38.66933467,0.059922112,-0.078654425,-0.059922154
38.71935968,0.059341301,-0.08655106,-0.059341385
38.76938469,0.057322179,-0.093288331,-0.057322232
38.8194097,0.04928988,-0.090018839,-0.049289955
38.86943472,0.040924888,-0.084518929,-0.040924965
38.91945973,0.039287281,-0.092687718,-0.039287352
38.96948474,0.040765892,-0.111372315,-0.040766006
39.01950975,0.030891185,-0.099559208,-0.03089127
39.06953477,0.028145721,-0.109844575,-0.028145827
39.11955978,0.019087236,-0.093769843,-0.019087342
39.16958479,0.015551902,-0.102356331,-0.015552003
39.2196098,0.010953731,-0.108342351,-0.010953852
39.26963482,0.005882347,-0.115841854,-0.005882473
39.31965983,8.05E-05,-0.113265578,-8.06E-05
39.36968484,-0.004416304,-0.089481256,0.004416197
39.41970985,-0.011157479,-0.111946928,0.011157345
39.46973487,-0.017543204,-0.116577534,0.017543059
39.51975988,-0.018832965,-0.093198102,0.018832849
39.56978489,-0.022673922,-0.089015649,0.022673803
39.6198099,-0.029685795,-0.096156964,0.029685672
39.66983492,-0.035161314,-0.096485211,0.035161177
39.71985993,-0.037864091,-0.089684608,0.037863963
39.76988494,-0.038633727,-0.080077129,0.038633622
39.81990995,-0.055439726,-0.101592901,0.055439565
39.86993497,-0.048160724,-0.07862896,0.048160611
39.91995998,-0.054041989,-0.079062581,0.054041859
39.96998499,-0.061687066,-0.081210335,0.061686929
40.02001001,-0.055396347,-0.065817005,0.055396255
40.07003502,-0.058092899,-0.062400406,0.058092778
40.12006003,-0.069223076,-0.067272253,0.069222962
40.17008504,-0.082027216,-0.072100602,0.082027084
40.22011006,-0.080492239,-0.063908901,0.080492102
40.27013507,-0.065148512,-0.046611679,0.065148436
40.32016008,-0.096670982,-0.062100485,0.096670829
40.37018509,-0.094474817,-0.054215929,0.094474695
40.42021011,-0.091616212,-0.046648265,0.091616122
40.47023512,-0.093587261,-0.041898164,0.093587134
40.52026013,-0.100353047,-0.039028003,0.10035296
40.57028514,-0.118002682,-0.039220385,0.118002544
40.62031016,-0.105762598,-0.029368268,0.10576249
40.67033517,-0.101346902,-0.022751694,0.101346852
40.72036018,-0.08721445,-0.015043426,0.087214356
40.77038519,-0.101794175,-0.012355048,0.101794109
40.82041021,-0.108410862,-0.00768366,0.10841078
40.87043522,-0.099698093,-0.002067242,0.099698013
40.92046023,-0.09556656,0.002800229,0.095566534
40.97048524,-0.106132041,0.008435877,0.106131957
41.02051026,-0.090154419,0.011726307,0.090154378
41.07053527,-0.107878699,0.019560207,0.10787867
41.12056028,-0.093959945,0.021939948,0.09395989
41.17058529,-0.076387627,0.021917471,0.076387623
41.22061031,-0.091115444,0.031152618,0.091115403
41.27063532,-0.09316968,0.037155704,0.093169659
41.32066033,-0.096786552,0.044328984,0.096786584
41.37068534,-0.09341558,0.048575967,0.093415552
41.42071036,-0.075829299,0.044383158,0.075829315
41.47073537,-0.085438023,0.055923588,0.085438024
41.52076038,-0.077184948,0.056228614,0.077184953
41.57078539,-0.075640352,0.061119694,0.075640402
41.62081041,-0.067691753,0.060535073,0.06769176
41.67083542,-0.07137632,0.070563031,0.071376361
41.72086043,-0.089438821,0.097735171,0.089438883
41.77088544,-0.076235309,0.092166269,0.07623535
41.82091046,-0.054305814,0.072778288,0.05430588
41.87093547,-0.056583339,0.084321206,0.056583385
41.92096048,-0.050322272,0.083759686,0.050322335
41.97098549,-0.048239982,0.090228122,0.048240073
42.02101051,-0.047001628,0.099591361,0.047001698
42.07103552,-0.037943386,0.092064386,0.037943476
42.12106053,-0.031326252,0.088304476,0.031326327
42.17108554,-0.032278058,0.107820411,0.032278157
42.22111056,-0.021093832,0.085879789,0.021093928
42.27113557,-0.019496556,0.100925316,0.019496651
42.32116058,-0.012053528,0.08503948,0.012053619
42.37118559,-0.008206827,0.090157568,0.008206924
42.42121061,-0.004416136,0.108305049,0.004416254
42.47123562,0.00087187,0.094023662,-0.00087176
42.52126063,0.004856622,0.081806437,-0.004856527
42.57128564,0.010211237,0.093032186,-0.010211124
42.62131066,0.014679051,0.091338644,-0.01467894
42.67133567,0.018320941,0.086221592,-0.018320829
42.72136068,0.027299352,0.102870198,-0.027299221
42.77138569,0.025967607,0.081227196,-0.025967496
42.82141071,0.033399465,0.088882168,-0.03339934
42.87143572,0.040699336,0.093776324,-0.040699216
42.92146073,0.043207082,0.08731821,-0.043206947
42.97148574,0.047217174,0.084507706,-0.047217052
43.02151076,0.049678247,0.079317735,-0.049678125
43.07153577,0.050717133,0.072631211,-0.050717011
43.12156078,0.057883636,0.074644225,-0.057883531
43.17158579,0.070051196,0.081561797,-0.070051044
43.22161081,0.066458211,0.06997215,-0.066458091
43.27163582,0.074263691,0.070743049,-0.074263574
43.32166083,0.084970818,0.073197349,-0.084970665
43.37168584,0.084405362,0.065652765,-0.084405253
43.42171086,0.072081218,0.050491535,-0.072081102
43.47173587,0.089243853,0.05607876,-0.089243728
43.52176088,0.097213498,0.054504772,-0.097213413
43.57178589,0.085091238,0.042261608,-0.085091117
43.62181091,0.077818134,0.033910014,-0.077818057
43.67183592,0.090222469,0.034055193,-0.090222365
43.72186093,0.097851353,0.031441492,-0.097851243
43.77188594,0.103242293,0.027561306,-0.103242232
43.82191096,0.09351034,0.020014026,-0.093510235
43.87193597,0.079310382,0.012866123,-0.079310323
43.92196098,0.087465281,0.009730912,-0.087465222
43.97198599,0.10431951,0.006347722,-0.104319417
44.02201101,0.120956758,0.001300204,-0.120956713
44.07203602,0.100582486,-0.00395252,-0.100582405
44.12206103,0.113671259,-0.010178039,-0.113671196
44.17208604,0.089344548,-0.012529206,-0.089344536
44.22211106,0.092661705,-0.017758343,-0.092661644
44.27213607,0.075069023,-0.018321016,-0.075069011
44.32216108,0.100260322,-0.02985359,-0.100260278
44.37218609,0.086625115,-0.030586584,-0.086625086
44.42221111,0.098918486,-0.040597489,-0.098918509
44.47223612,0.086709285,-0.040765579,-0.086709254
44.52226113,0.107035875,-0.05702312,-0.107035884
44.57228614,0.102071913,-0.061119227,-0.102071919
44.62231116,0.064537546,-0.043169558,-0.064537543
44.67233617,0.085727509,-0.063771462,-0.085727556
44.72236118,0.072044937,-0.059413031,-0.07204494
44.77238619,0.079344011,-0.072393861,-0.079344045
44.82241121,0.061485304,-0.06201058,-0.061485351
44.87243622,0.077066928,-0.08592243,-0.077066959
44.92246123,0.070066302,-0.086451065,-0.070066374
44.97248624,0.051106167,-0.069936182,-0.051106204
45.02251126,0.054369604,-0.082796877,-0.05436966
45.07253627,0.051917317,-0.088401885,-0.051917409
45.12256128,0.05003128,-0.095868211,-0.050031343
45.17258629,0.042093074,-0.091547487,-0.042093159
45.22261131,0.040456958,-0.101014038,-0.040457044
45.27263632,0.032545724,-0.094732899,-0.032545805
45.32266133,0.029676748,-0.102857502,-0.02967686
45.37268634,0.019926505,-0.084771784,-0.019926581
45.42271136,0.018097406,-0.098978409,-0.018097509
45.47273637,0.014673158,-0.111522971,-0.014673279
45.52276138,0.009290661,-0.114741242,-0.009290782
45.57278639,0.003157264,-0.102578578,-0.003157383
45.62281141,-0.001923173,-0.099862901,0.00192306
45.67283642,-0.007938933,-0.11440733,0.007938797
45.72286143,-0.011886028,-0.099153455,0.011885909
45.77288644,-0.018946621,-0.110819713,0.018946481
45.82291146,-0.021717807,-0.097414125,0.021717683
45.87293647,-0.026955454,-0.097632278,0.026955325
45.92296148,-0.028177626,-0.085198257,0.028177508
45.97298649,-0.031876042,-0.082322687,0.031875936
46.02301151,-0.045104044,-0.101148293,0.045103891
46.07303652,-0.053504302,-0.105466083,0.05350415
46.12306153,-0.050612194,-0.088497436,0.050612065
46.17308654,-0.053494985,-0.083545873,0.053494847
46.22311156,-0.064569796,-0.090530435,0.064569667
46.27313657,-0.064725203,-0.081767931,0.064725057
46.32316158,-0.050543426,-0.057673578,0.050543327
46.37318659,-0.07717607,-0.079649008,0.077175953
46.42321161,-0.063877698,-0.059644478,0.063877576
46.47323662,-0.076995558,-0.064999445,0.076995448
46.52326163,-0.076700883,-0.058440459,0.076700758
46.57328664,-0.077870074,-0.053395699,0.077869956
46.62331166,-0.086352489,-0.053066889,0.086352404
46.67333667,-0.096389767,-0.052785165,0.096389623
46.72336168,-0.091079351,-0.044107687,0.091079251
46.77338669,-0.105975177,-0.044926276,0.105975061
46.82341171,-0.109264792,-0.040001292,0.109264659
46.87343672,-0.111040366,-0.03446026,0.111040289
46.92346173,-0.097177338,-0.024905677,0.097177226
46.97348674,-0.094125887,-0.019165118,0.094125807
47.02351176,-0.099399939,-0.015108326,0.099399882
47.07353677,-0.111664064,-0.011295796,0.111663956
47.12356178,-0.111485115,-0.005667291,0.111485062
47.17358679,-0.074700646,-5.72E-05,0.074700586
47.22361181,-0.103840857,0.005119262,0.103840789
47.27363682,-0.076613483,0.007631604,0.076613475
47.32366183,-0.099568883,0.014978025,0.099568812
47.37368684,-0.093652917,0.018919486,0.093652892
47.42371186,-0.089579473,0.022812269,0.089579438
47.47373687,-0.104580438,0.032279985,0.104580393
47.52376188,-0.088650392,0.032300593,0.088650403
47.57378689,-0.092851878,0.039195252,0.09285184
47.62381191,-0.08239046,0.03974421,0.082390457
47.67383692,-0.089209617,0.048675733,0.08920963
47.72386193,-0.094286338,0.057743829,0.094286323
47.77388694,-0.075975966,0.051926053,0.075975998
47.82391196,-0.085478056,0.064921407,0.085478057
47.87393697,-0.077621396,0.065324499,0.077621418
47.92396198,-0.074190108,0.069061165,0.074190174
47.97398699,-0.067847477,0.069807334,0.067847496
48.02401201,-0.07175721,0.081627542,0.07175727
48.07403702,-0.066942768,0.084303886,0.066942814
48.12406203,-0.057921536,0.080946809,0.057921583
48.17408704,-0.055634189,0.086594604,0.055634276
48.22411206,-0.053947698,0.093995548,0.053947755
48.27413707,-0.048257795,0.094764545,0.048257877
48.32416208,-0.039962168,0.089249849,0.039962248
48.37418709,-0.040833779,0.104979378,0.040833863
48.42421211,-0.034573586,0.104002966,0.034573695
48.47423712,-0.032696534,0.117723768,0.032696637
48.52426213,-0.018633419,0.082981102,0.018633502
48.57428714,-0.018357104,0.106391149,0.018357223
48.62431216,-0.013561488,0.111683594,0.013561601
48.67433717,-0.007855012,0.110743552,0.007855137
48.72436218,-0.002043797,0.098310856,0.002043905
48.77438719,0.002547215,0.087092537,-0.002547114
48.82441221,0.009217751,0.116048271,-0.009217612
48.87443722,0.012379972,0.095220193,-0.012379855
48.92446223,0.017461092,0.096331308,-0.017460971
48.97448724,0.027673158,0.11854193,-0.027673006
49.02451226,0.024276018,0.084625004,-0.024275903
49.07453727,0.035303795,0.103275107,-0.035303662
49.12456228,0.034547651,0.086643502,-0.034547524
49.17458729,0.038744789,0.084606305,-0.038744668
49.22461231,0.047317221,0.091006967,-0.047317096
49.27463732,0.054400919,0.092956372,-0.054400769
49.32466233,0.060493805,0.092431195,-0.060493672
49.37468734,0.065819778,0.090361053,-0.065819625
49.42471236,0.058919668,0.072925771,-0.058919544
49.47473737,0.059554399,0.066602445,-0.059554307
49.52476238,0.068490174,0.069287132,-0.068490036
49.57478739,0.077004963,0.070476047,-0.077004842
49.62481241,0.076133252,0.062980614,-0.076133129
49.67483742,0.051488933,0.038424479,-0.05148885
49.72486243,0.068460255,0.045945366,-0.06846018
49.77488744,0.08439265,0.050708853,-0.08439252
49.82491246,0.096570065,0.051637486,-0.096569948
49.87493747,0.082976359,0.039165841,-0.082976274
49.92496248,0.10010576,0.041263998,-0.100105629
49.97498749,0.080850179,0.028686833,-0.080850114
50.02501251,0.099112034,0.029676994,-0.099111918
50.07503752,0.100543371,0.024701387,-0.100543275
50.12506253,0.103692056,0.020036965,-0.103692011
50.17508754,0.089811433,0.012734964,-0.08981134
50.22511256,0.084917248,0.007734542,-0.084917199
50.27513757,0.108115958,0.004414409,-0.108115875
50.32516258,0.085481764,-0.000787938,-0.085481701
50.37518759,0.092941125,-0.005512502,-0.092941106
50.42521261,0.114235655,-0.012532145,-0.114235568
50.47523762,0.101296492,-0.016273637,-0.101296454
50.52526263,0.10231841,-0.021735392,-0.102318378
50.57528764,0.103599572,-0.027486786,-0.103599518
50.62531266,0.101753271,-0.032523418,-0.101753272
50.67533767,0.094235254,-0.035405073,-0.094235213
50.72536268,0.084201816,-0.036538439,-0.084201803
50.77538769,0.114689333,-0.056743082,-0.114689364
50.82541271,0.085492741,-0.047761367,-0.08549272
50.87543772,0.088329966,-0.055316017,-0.088329992
50.92546273,0.086355795,-0.060293714,-0.086355796
50.97548774,0.075474979,-0.058521216,-0.07547499
51.02551276,0.07327516,-0.062927045,-0.073275215
51.07553777,0.084037373,-0.079808331,-0.084037387
51.12556278,0.064443329,-0.06764304,-0.064443373
51.17558779,0.068561851,-0.079580919,-0.068561898
51.22561281,0.067491128,-0.086759043,-0.067491172
51.27563782,0.0566434,-0.080854169,-0.056643476
51.32566283,0.053175029,-0.084612612,-0.053175077
51.37568784,0.054062197,-0.096411823,-0.054062274
51.42571286,0.044262659,-0.089108068,-0.044262744
51.47573787,0.031932891,-0.073270075,-0.031932946
51.52576288,0.040988667,-0.108573486,-0.040988777
51.57578789,0.027855393,-0.086674649,-0.027855468
51.62581291,0.026585923,-0.099566933,-0.026586018
51.67583792,0.018335846,-0.085646808,-0.018335943
51.72586293,0.015334136,-0.094491539,-0.015334228
51.77588794,0.010673007,-0.095885991,-0.010673113
51.82591296,0.006239451,-0.102448742,-0.006239562
51.87593797,0.000994211,-0.092027493,-0.000994314
51.92596298,-0.004740125,-0.120791674,0.004739981
51.97598799,-0.009013487,-0.100726515,0.009013367
52.02601301,-0.015238462,-0.108706734,0.015238328
52.07603802,-0.018965921,-0.098991717,0.018965798
52.12606303,-0.026298169,-0.10778014,0.026298026
52.17608804,-0.022737624,-0.07637717,0.022737526
52.22611306,-0.031216215,-0.088423559,0.031216091
52.27613807,-0.036299364,-0.088459461,0.036299238
52.32616308,-0.040642576,-0.086459828,0.040642465
52.37618809,-0.049888232,-0.0936555,0.049888084
52.42621311,-0.054863894,-0.091636509,0.054863761
52.47623812,-0.055669072,-0.083233836,0.055668938
52.52626313,-0.05991051,-0.08054641,0.059910374
52.57628814,-0.079842705,-0.096828941,0.079842569
52.62631316,-0.070198264,-0.076946051,0.070198116
52.67633817,-0.055693102,-0.055227367,0.055693007
52.72636318,-0.080878465,-0.072550788,0.080878338
52.77638819,-0.082754288,-0.067077662,0.082754145
52.82641321,-0.090890834,-0.066426504,0.090890724
52.87643822,-0.089368669,-0.058692064,0.089368528
52.92646323,-0.07911632,-0.046469859,0.079116215
52.97648824,-0.097392006,-0.050833317,0.097391916
53.02651326,-0.092564916,-0.042567048,0.092564788
53.07653827,-0.103444753,-0.041437085,0.103444659
53.12656328,-0.110174233,-0.037857416,0.110174106
53.17658829,-0.095745026,-0.027630352,0.095744924
53.22661331,-0.106804297,-0.025111696,0.10680424
53.27663832,-0.109492866,-0.020026135,0.109492747
53.32666333,-0.101606598,-0.013374161,0.101606528
53.37668834,-0.120240974,-0.009742663,0.120240888
53.42671336,-0.111376186,-0.003434205,0.111376092
53.47673837,-0.094958527,0.001823474,0.094958497
53.52676338,-0.103257324,0.00715948,0.103257242
53.57678839,-0.108780944,0.013034026,0.108780892
53.62681341,-0.118532911,0.020258589,0.118532887
53.67683842,-0.104578665,0.023309027,0.104578601
53.72686343,-0.100059629,0.027619678,0.10005962
53.77688844,-0.107885804,0.035674473,0.107885757
53.82691346,-0.092012769,0.035622286,0.092012745
53.87693847,-0.083016876,0.037013395,0.0830169
53.92696348,-0.096300585,0.048847855,0.096300555
53.97698849,-0.084262625,0.048184125,0.084262638
54.02701351,-0.108034127,0.069166599,0.108034131
54.07703852,-0.084212275,0.060056458,0.084212277
54.12706353,-0.084718051,0.067052869,0.084718104
54.17708854,-0.071105845,0.062308174,0.071105852
54.22711356,-0.081616162,0.079073478,0.081616205
54.27713857,-0.068667362,0.073532905,0.068667413
54.32716358,-0.064269409,0.076122345,0.064269441
54.37718859,-0.060529407,0.079433548,0.060529476
54.42721361,-0.049687073,0.072453092,0.049687112
